Event,Site,Date,UTCTime,White,Black,WhiteElo,BlackElo,Result
Rated Bullet game,https://lichess.org/Otz2fCUt,2022.09.27,12:24:19,waltalgg,Dineogm,2064,1995,1-0
Rated Bullet game,https://lichess.org/wdThejnw,2022.09.27,12:22:08,PanzerJager,waltalgg,2085,2058,0-1
Rated Blitz game,https://lichess.org/ZQtR2k9P,2022.09.26,21:15:38,Alexvicam,waltalgg,1868,1938,1-0
Rated Blitz game,https://lichess.org/XJGY8Gs7,2022.09.26,21:13:59,waltalgg,Alexvicam,1933,1873,1-0
Rated Blitz game,https://lichess.org/ruP9I98e,2022.09.26,21:07:31,waltalgg,LOBATO123,1939,1941,0-1
Rated Bullet game,https://lichess.org/f7qQmNlB,2022.09.26,19:47:47,waltalgg,Sad890,2064,2048,0-1
Rated Bullet game,https://lichess.org/3fAJIudS,2022.09.26,19:45:27,vrugu,waltalgg,2082,2058,0-1
Rated Bullet game,https://lichess.org/RO2GF20j,2022.09.26,19:43:13,Dimi_Oberbilk,waltalgg,2176,2062,1-0
Rated Bullet game,https://lichess.org/Lwa5cxGs,2022.09.26,19:40:51,waltalgg,Eyal1Paz,2055,2109,1-0
Rated Blitz game,https://lichess.org/h2837Zrg,2022.09.26,18:56:09,niklas_8,waltalgg,1982,1944,1-0
Rated Blitz game,https://lichess.org/InwZ0pTz,2022.09.26,18:47:43,waltalgg,citizin,1937,1992,1-0
Rated Blitz game,https://lichess.org/s3TpR9NX,2022.09.26,18:34:21,waltalgg,Zekiram,1943,1919,0-1
Rated Blitz game,https://lichess.org/1YSV2Nxg,2022.09.25,22:25:12,RusitoMexicano,waltalgg,1945,1949,1-0
Rated Blitz game,https://lichess.org/Sook9LwY,2022.09.25,22:17:47,DrImhotep,waltalgg,1969,1943,0-1
Rated Blitz game,https://lichess.org/rJZA7x0W,2022.09.25,22:10:42,waltalgg,cool-Monster,1937,1970,1-0
Rated Blitz game,https://lichess.org/xftWahg7,2022.09.25,22:02:01,waltalgg,nutbutter,1937,1938,1/2-1/2
Rated Blitz game,https://lichess.org/veVnHR01,2022.09.25,21:53:26,JoeHeart,waltalgg,1940,1931,0-1
Rated Blitz game,https://lichess.org/UUI9EpkP,2022.09.25,21:49:59,nutbutter,waltalgg,1937,1937,1-0
Rated Blitz game,https://lichess.org/gKkuhQFA,2022.09.25,21:48:54,waltalgg,alamaraoui,1932,1873,1-0
Rated Blitz game,https://lichess.org/kQe4efTa,2022.09.25,18:20:26,NikitaKaliningrad,waltalgg,1974,1937,1-0
Rated Blitz game,https://lichess.org/vgXtJfDe,2022.09.25,18:12:37,waltalgg,Dr_Vyser,1943,1941,0-1
Rated Blitz game,https://lichess.org/mfjXUc4S,2022.09.25,18:06:05,waltalgg,moykal,1937,1933,1-0
Rated Blitz game,https://lichess.org/IhL82MsZ,2022.09.25,17:56:40,TonMorcus,waltalgg,1968,1930,0-1
Hourly UltraBullet Arena,https://lichess.org/vWMtqt5z,2022.09.24,22:56:34,waltalgg,selobiyo,1739,1540,1-0
Hourly UltraBullet Arena,https://lichess.org/Eak22RFB,2022.09.24,22:55:38,AcostaSC,waltalgg,1921,1731,0-1
Hourly UltraBullet Arena,https://lichess.org/DvJwZCYr,2022.09.24,22:55:05,waltalgg,rUstOm5555,1728,1523,1-0
Hourly UltraBullet Arena,https://lichess.org/BQRB8O20,2022.09.24,22:54:43,MrTactics,waltalgg,1622,1735,1-0
Hourly UltraBullet Arena,https://lichess.org/Nu2bQtMl,2022.09.24,22:53:58,waltalgg,archaeoadv,1740,1821,0-1
Hourly UltraBullet Arena,https://lichess.org/9GVe3nZG,2022.09.24,22:53:31,Carlsen_2018,waltalgg,1523,1749,1-0
Hourly UltraBullet Arena,https://lichess.org/kxI3sl9S,2022.09.24,22:52:41,lovjpdja,waltalgg,1697,1755,1-0
Hourly UltraBullet Arena,https://lichess.org/ocVzQilh,2022.09.24,22:51:46,waltalgg,AcostaSC,1759,1918,0-1
Hourly UltraBullet Arena,https://lichess.org/sE3y3q4t,2022.09.24,22:51:00,lovjpdja,waltalgg,1700,1759,1/2-1/2
Hourly UltraBullet Arena,https://lichess.org/qzCL6nzS,2022.09.24,22:50:23,waltalgg,selobiyo,1757,1505,1-0
Hourly UltraBullet Arena,https://lichess.org/CbdwoqyE,2022.09.24,22:49:38,waltalgg,archaeoadv,1750,1835,1-0
Hourly UltraBullet Arena,https://lichess.org/25Su4ahY,2022.09.24,22:48:53,GodattackBing,waltalgg,1639,1746,0-1
Hourly UltraBullet Arena,https://lichess.org/22kRIrwX,2022.09.24,22:48:22,selobiyo,waltalgg,1496,1744,0-1
Hourly UltraBullet Arena,https://lichess.org/7IA4wGti,2022.09.24,22:47:32,waltalgg,Rickybobby369,1749,1777,0-1
Hourly UltraBullet Arena,https://lichess.org/l391VUsO,2022.09.24,22:46:45,lovjpdja,waltalgg,1702,1744,0-1
Hourly UltraBullet Arena,https://lichess.org/ob1LpW5X,2022.09.24,22:46:12,waltalgg,Rickybobby369,1750,1770,0-1
Hourly UltraBullet Arena,https://lichess.org/uH3nyqaB,2022.09.24,22:45:37,Mxnqe,waltalgg,1475,1748,0-1
Hourly UltraBullet Arena,https://lichess.org/GBuuDTgN,2022.09.24,22:44:37,waltalgg,DrPredictstein,1745,1514,1-0
Hourly UltraBullet Arena,https://lichess.org/ttIpJgmm,2022.09.24,22:43:36,waltalgg,AcostaSC,1749,1909,0-1
Hourly UltraBullet Arena,https://lichess.org/h7Bb6Usb,2022.09.24,22:42:49,GodattackBing,waltalgg,1665,1755,1-0
Hourly UltraBullet Arena,https://lichess.org/ILjDR4qz,2022.09.24,22:41:47,waltalgg,jsd127,1762,1667,0-1
Hourly UltraBullet Arena,https://lichess.org/5MPdXeK6,2022.09.24,22:41:01,AcostaSC,waltalgg,1911,1766,1-0
Hourly UltraBullet Arena,https://lichess.org/vm1YV6Pm,2022.09.24,22:39:59,waltalgg,GodattackBing,1761,1727,1-0
Hourly UltraBullet Arena,https://lichess.org/R7yaJTyF,2022.09.24,22:38:58,archaeoadv,waltalgg,1803,1766,1-0
Hourly UltraBullet Arena,https://lichess.org/kzMu5ItD,2022.09.24,22:38:11,waltalgg,MrTactics,1763,1591,1-0
Hourly UltraBullet Arena,https://lichess.org/ctQK7lmD,2022.09.24,22:37:25,waltalgg,AcostaSC,1754,1908,1-0
Hourly UltraBullet Arena,https://lichess.org/EtdcCXur,2022.09.24,22:36:23,rUstOm5555,waltalgg,1543,1752,0-1
Hourly UltraBullet Arena,https://lichess.org/jKTfT7fm,2022.09.24,22:35:21,MrTactics,waltalgg,1582,1761,1-0
Hourly UltraBullet Arena,https://lichess.org/7KZrPd1e,2022.09.24,22:34:50,waltalgg,Masterkid2020,1760,1206,1-0
Hourly UltraBullet Arena,https://lichess.org/LH4HT9BH,2022.09.24,22:33:49,waltalgg,dillaMo,1757,1571,1-0
Hourly UltraBullet Arena,https://lichess.org/Y6gh4gto,2022.09.24,22:33:18,Epo_246-JoseAVC,waltalgg,1333,1756,0-1
Rated Bullet game,https://lichess.org/8qkBGQMz,2022.09.24,21:28:52,Kelly_M,waltalgg,2046,2049,0-1
Rated Bullet game,https://lichess.org/tSP3MXBL,2022.09.24,21:27:06,vitaminccc,waltalgg,2068,2049,1/2-1/2
Rated Bullet game,https://lichess.org/doi0XQFa,2022.09.24,21:25:39,waltalgg,dearwish,2055,2037,0-1
Rated Bullet game,https://lichess.org/iLAX5v7L,2022.09.24,21:23:37,waltalgg,messagemetosayhi,2049,2054,1-0
Rated Bullet game,https://lichess.org/lcSqAWB8,2022.09.24,21:21:30,waltalgg,vabatgrav,2044,2017,1-0
Rated Bullet game,https://lichess.org/MWiS6RMQ,2022.09.24,21:19:18,NTNBS,waltalgg,1978,2039,0-1
Rated Bullet game,https://lichess.org/97DaC2Vc,2022.09.24,21:17:05,messagemetosayhi,waltalgg,2037,2045,1-0
Rated Bullet game,https://lichess.org/xWUrW8ii,2022.09.24,21:14:56,waltalgg,senjkaa,2049,2145,0-1
Rated Bullet game,https://lichess.org/qBrz81P0,2022.09.24,21:13:42,SCARBONI,waltalgg,2013,2044,0-1
Rated Bullet game,https://lichess.org/eXkuBqub,2022.09.24,21:11:34,delnik,waltalgg,2066,2037,0-1
Rated Bullet game,https://lichess.org/oPpaib0K,2022.09.24,21:09:24,waltalgg,Wittusek,2044,1984,0-1
Rated Bullet game,https://lichess.org/QvGN4es6,2022.09.24,21:07:12,waltalgg,goodnewsman,2037,2099,1-0
Rated Bullet game,https://lichess.org/PBvSUqIY,2022.09.24,21:03:57,Nils-1er,waltalgg,1977,2044,1-0
Rated Bullet game,https://lichess.org/KeOua1D6,2022.09.24,16:50:45,waltalgg,Nikser12,2048,2178,0-1
Rated Bullet game,https://lichess.org/eeZfw0um,2022.09.24,16:49:32,MassimoF79,waltalgg,2044,2054,1-0
Rated Bullet game,https://lichess.org/jmlP0rbr,2022.09.24,16:47:11,waltalgg,Gematta,2049,2010,1-0
Rated Bullet game,https://lichess.org/IAKosFoJ,2022.09.24,16:45:58,bullsiKaBaap,waltalgg,2015,2043,0-1
Rated Bullet game,https://lichess.org/BprCf2p7,2022.09.24,16:43:35,waltalgg,nindiprisma,2037,2041,1-0
Rated Bullet game,https://lichess.org/RPHyAdsr,2022.09.24,15:43:25,MarcusTheSecond,waltalgg,1999,2044,1-0
Rated Bullet game,https://lichess.org/vdzAl1gm,2022.09.24,15:41:54,Reivaj19,waltalgg,2015,2050,1-0
Rated Bullet game,https://lichess.org/aM8lfxXc,2022.09.24,15:39:25,waltalgg,Tatiss1,2044,2050,1-0
Rated Bullet game,https://lichess.org/w634beyL,2022.09.24,15:38:12,waltalgg,damienhesse,2039,2034,1-0
Rated Bullet game,https://lichess.org/XHc2I6jJ,2022.09.24,15:36:41,Trampelschaden,waltalgg,2031,2044,1-0
Rated Bullet game,https://lichess.org/8CvECbSo,2022.09.24,15:35:52,MyWestWind,waltalgg,1969,2040,0-1
Rated Bullet game,https://lichess.org/TBH7QHR3,2022.09.24,15:33:46,waltalgg,HerrFelix96,2034,2018,1-0
Rated Bullet game,https://lichess.org/uiOZTMX0,2022.09.24,15:31:33,waltalgg,Pirojsha,2038,2151,0-1
Rated Bullet game,https://lichess.org/Lk2raIcr,2022.09.24,15:29:24,siderra,waltalgg,2007,2044,1-0
Rated Bullet game,https://lichess.org/1exCKDx5,2022.09.24,15:27:14,waltalgg,torrengbabel2,2038,2060,1-0
Rated Bullet game,https://lichess.org/oZsUzMXf,2022.09.24,15:25:10,RegicideParis,waltalgg,1997,2033,0-1
Rated Bullet game,https://lichess.org/tNZs7RVf,2022.09.24,15:23:28,taget2001,waltalgg,2041,2039,1-0
Rated Bullet game,https://lichess.org/qrOgVEJX,2022.09.24,15:22:37,waltalgg,Chewe-kabwata1,2033,2012,1-0
Rated Bullet game,https://lichess.org/szE8lriS,2022.09.24,15:20:55,waltalgg,harcar,2038,2130,0-1
Rated Bullet game,https://lichess.org/AItGNHRs,2022.09.24,15:18:45,TevretFikfikfik,waltalgg,1998,2033,0-1
Rated Bullet game,https://lichess.org/WsMssQ9s,2022.09.24,15:16:03,waltalgg,abdo1989503,2026,2070,1-0
Rated Bullet game,https://lichess.org/2SqkNa9X,2022.09.24,00:25:57,Tinus4,waltalgg,2057,2031,1-0
Rated Bullet game,https://lichess.org/fJP7F2zO,2022.09.23,22:43:26,waltalgg,LEVIATAN767,2036,2108,0-1
Rated Bullet game,https://lichess.org/oC2GpdTa,2022.09.23,22:41:05,Pandora19,waltalgg,2141,2040,1-0
Rated Bullet game,https://lichess.org/ABK5yceT,2022.09.23,22:38:57,waltalgg,willfern18,2035,1959,1-0
Rated Bullet game,https://lichess.org/YTWWdHu8,2022.09.23,22:36:50,williamjota,waltalgg,2037,2041,1-0
Rated Bullet game,https://lichess.org/T60Of0x9,2022.09.23,22:34:44,chesskid1914,waltalgg,2078,2046,1-0
Rated Bullet game,https://lichess.org/mOFWE08l,2022.09.23,22:33:18,waltalgg,OldDog65,2041,2026,1-0
Rated Bullet game,https://lichess.org/NJYmBliL,2022.09.23,22:32:04,CarstenP,waltalgg,1992,2047,1-0
Rated Bullet game,https://lichess.org/hSF9OMY3,2022.09.23,22:29:54,waltalgg,Kurts008,2042,2039,1-0
Rated Bullet game,https://lichess.org/gpcN6yvl,2022.09.23,20:45:14,waltalgg,Puyey,2047,2062,0-1
Rated Bullet game,https://lichess.org/AnPifuPi,2022.09.23,20:43:15,BFG23,waltalgg,2062,2053,1-0
Rated Bullet game,https://lichess.org/HTFaze80,2022.09.23,20:42:25,waltalgg,drkaankerem,2048,1971,1-0
Rated Bullet game,https://lichess.org/AnLkuEIW,2022.09.23,20:40:29,TareqKomboz,waltalgg,2084,2053,1-0
Rated Bullet game,https://lichess.org/zVm6PiLW,2022.09.23,20:38:16,waltalgg,KingS19,2059,2068,0-1
Rated Bullet game,https://lichess.org/rAzNcwEO,2022.09.23,20:36:05,chizzlewit,waltalgg,2101,2064,1-0
Rated Bullet game,https://lichess.org/GpBfcF1C,2022.09.23,16:52:48,waltalgg,petros1305,2063,2097,1/2-1/2
Rated Bullet game,https://lichess.org/dwh1D1XR,2022.09.22,22:09:53,Splitter317,waltalgg,2110,2068,1-0
Rated Bullet game,https://lichess.org/J1nUafSL,2022.09.22,22:07:30,waltalgg,DrLiu,2063,2046,1-0
Rated Bullet game,https://lichess.org/SXdxaLaJ,2022.09.22,21:36:25,stevensiun,waltalgg,2074,2069,1-0
Rated Bullet game,https://lichess.org/aRqvUh9B,2022.09.22,21:06:59,waltalgg,EDMUND200,2068,2084,1/2-1/2
Rated Bullet game,https://lichess.org/kntjASXr,2022.09.22,21:04:50,TheShepherdsBird,waltalgg,2062,2068,1/2-1/2
Rated Bullet game,https://lichess.org/dMZremra,2022.09.22,21:02:40,waltalgg,Fleuryfab,2061,2153,1-0
Rated Bullet game,https://lichess.org/TdMmbDpQ,2022.09.22,19:59:39,Yuriy_Kryvoshein,waltalgg,2052,2056,0-1
Rated Bullet game,https://lichess.org/AzzigI8Z,2022.09.22,19:57:55,waltalgg,YAMS06,2062,2004,0-1
Rated Bullet game,https://lichess.org/3wPrNh8Y,2022.09.22,19:56:07,waltalgg,Frankoworld,2057,2003,1-0
Rated Bullet game,https://lichess.org/otcaFLOk,2022.09.22,19:53:46,williamjota,waltalgg,2076,2051,0-1
Rated Bullet game,https://lichess.org/hoCF3ZvT,2022.09.22,19:51:38,MiguelWilliams,waltalgg,2026,2057,1-0
Rated Bullet game,https://lichess.org/8zyY9Qrl,2022.09.22,19:49:41,waltalgg,ZIM-ovokodibad,2053,1977,1-0
Rated Bullet game,https://lichess.org/sUxysAhA,2022.09.22,19:47:38,samedan,waltalgg,1985,2060,1-0
Rated Blitz game,https://lichess.org/cxNjY8YY,2022.09.22,18:58:48,robagr,waltalgg,1877,1937,1-0
Rated Blitz game,https://lichess.org/CGBzHV62,2022.09.22,18:50:04,waltalgg,marth_watersburg,1945,1831,0-1
Rated Bullet game,https://lichess.org/hGAprN4A,2022.09.22,18:47:49,waltalgg,proton9,2063,2229,0-1
Rated Bullet game,https://lichess.org/qaXK0t6G,2022.09.22,18:45:43,daronch,waltalgg,2012,2058,0-1
Rated Blitz game,https://lichess.org/K752CwDW,2022.09.22,17:03:53,waltalgg,Celerity,1950,1951,0-1
Rated Blitz game,https://lichess.org/CEy89GnU,2022.09.22,14:50:08,Blondicheck,waltalgg,1928,1956,1-0
Rated Blitz game,https://lichess.org/vxnuxxN4,2022.09.22,14:46:17,mostafarz76,waltalgg,1901,1957,1/2-1/2
Rated Bullet game,https://lichess.org/k2Iu55M1,2022.09.22,13:40:29,waltalgg,archon98,2063,2096,0-1
Rated Bullet game,https://lichess.org/ZXoDoZDH,2022.09.22,13:37:37,waltalgg,BohemeRoyal,2068,2087,0-1
Rated Bullet game,https://lichess.org/oByS8Wdm,2022.09.22,13:36:32,ShabakeShatranj,waltalgg,1990,2064,0-1
Rated Bullet game,https://lichess.org/UPPK5Cyv,2022.09.22,13:33:59,waltalgg,ElectricTortoise,2063,2114,1/2-1/2
Rated Bullet game,https://lichess.org/UdAVn2OA,2022.09.22,12:05:22,One_system1,waltalgg,2075,2063,1/2-1/2
Rated Bullet game,https://lichess.org/LEx83Jmz,2022.09.22,12:03:02,waltalgg,rezasajed,2057,2060,1-0
Rated Bullet game,https://lichess.org/iO3aYAOP,2022.09.22,12:01:47,rafamtz97,waltalgg,2150,2050,0-1
Rated Bullet game,https://lichess.org/D5zSHyLX,2022.09.22,12:00:19,Rectiliano,waltalgg,2004,2056,1-0
Rated Blitz game,https://lichess.org/PRFvIdY1,2022.09.22,10:26:35,waltalgg,ete-2575,1962,2032,0-1
Rated Blitz game,https://lichess.org/orGppPkT,2022.09.21,22:39:51,waltalgg,Prof_Osama,1966,2042,0-1
Rated Blitz game,https://lichess.org/N8z91Mfx,2022.09.21,22:30:34,Xxxproxxx,waltalgg,1956,1961,0-1
Rated Bullet game,https://lichess.org/tlWIddd7,2022.09.21,14:35:15,waltalgg,bachgenius,2062,2076,0-1
Rated Bullet game,https://lichess.org/JgbbqGsL,2022.09.21,14:32:59,arash_tanha2005,waltalgg,2111,2055,0-1
Rated Bullet game,https://lichess.org/htH3hTKs,2022.09.21,14:30:48,waltalgg,cembaran1111,2049,2062,1-0
Rated Blitz game,https://lichess.org/lMjlX0lj,2022.09.21,11:20:52,MITOP,waltalgg,1932,1961,1/2-1/2
Rated Blitz game,https://lichess.org/J92WNhkB,2022.09.21,11:18:29,Plat0ninho,waltalgg,1966,1967,1-0
Rated Blitz game,https://lichess.org/9nhq8Dbk,2022.09.21,11:12:06,waltalgg,Alfdama,1971,2080,0-1
Rated Bullet game,https://lichess.org/T7fOOZVd,2022.09.21,09:25:54,waltalgg,MinDContRoL11,2055,2061,0-1
Rated Bullet game,https://lichess.org/tIEqqjL5,2022.09.20,20:43:07,waltalgg,mados123,2061,2019,0-1
Rated Bullet game,https://lichess.org/1w1kvzHM,2022.09.20,20:40:53,artfoolchess,waltalgg,2141,2054,0-1
Rated Bullet game,https://lichess.org/SwmnCual,2022.09.20,20:39:16,arianovargas94,waltalgg,2120,2053,1/2-1/2
Rated Bullet game,https://lichess.org/nrASDsgZ,2022.09.20,20:37:33,waltalgg,hrngnc,2059,2018,0-1
Rated Bullet game,https://lichess.org/YmYq3A4S,2022.09.20,20:35:39,sofarsogood1,waltalgg,2063,2053,0-1
Rated Bullet game,https://lichess.org/MxkXIecg,2022.09.20,20:33:19,vishnuhashim,waltalgg,1993,2048,0-1
Rated Blitz game,https://lichess.org/dldZU1TW,2022.09.20,20:27:29,waltalgg,JAY65,1976,2001,0-1
Rated Blitz game,https://lichess.org/suk58KnI,2022.09.19,22:07:15,BARKIA,waltalgg,1901,1983,1-0
Rated Blitz game,https://lichess.org/6Y4oWB7u,2022.09.19,22:03:31,K10ud,waltalgg,1977,1989,1-0
Rated Blitz game,https://lichess.org/Rt9SYFNE,2022.09.19,21:54:53,waltalgg,BlondeHannah19,1985,1907,1-0
Hourly SuperBlitz Arena,https://lichess.org/Tvrn6dqb,2022.09.18,21:28:59,waltalgg,sumpor,1986,2369,0-1
Hourly SuperBlitz Arena,https://lichess.org/OvWajZb9,2022.09.18,21:22:47,Merlorosso,waltalgg,2342,1975,0-1
Hourly SuperBlitz Arena,https://lichess.org/alPGYh6b,2022.09.18,21:18:49,waltalgg,lacin_mirza,1971,1926,1-0
Hourly SuperBlitz Arena,https://lichess.org/kDtIhpyx,2022.09.18,21:13:52,Elvaronnocturno,waltalgg,2091,1963,0-1
Hourly SuperBlitz Arena,https://lichess.org/7mRDN32r,2022.09.18,21:08:58,waltalgg,Krikrimon,1956,2014,1-0
Rated Bullet game,https://lichess.org/U6VyorI9,2022.09.18,21:07:05,MilitaryPanties,waltalgg,2012,2043,0-1
Rated Bullet game,https://lichess.org/3BRGlHSC,2022.09.18,21:04:48,waltalgg,gmafmg,2048,2089,0-1
Rated Bullet game,https://lichess.org/ApyuRpR9,2022.09.18,21:02:31,waltalgg,arianovargas94,2041,2110,1-0
Rated Bullet game,https://lichess.org/wqEz9ffL,2022.09.18,21:00:27,waltalgg,avantyurist2018,2035,2057,1-0
Rated Bullet game,https://lichess.org/6vmV0RzO,2022.09.18,20:58:32,apawnup,waltalgg,2032,2029,0-1
Rated Bullet game,https://lichess.org/0M209hu9,2022.09.18,20:15:52,Dilys,waltalgg,2013,2024,0-1
Rated Bullet game,https://lichess.org/URj1rrgb,2022.09.18,20:14:11,waltalgg,nico_theghost,2019,1992,1-0
Rated Bullet game,https://lichess.org/exnzWYMd,2022.09.18,20:12:11,waltalgg,ded4lus,2015,1888,1-0
Rated Bullet game,https://lichess.org/1LQke3Wu,2022.09.18,07:41:08,Fangang,waltalgg,1925,2022,1-0
Rated Bullet game,https://lichess.org/62HYC7cE,2022.09.18,07:38:48,waltalgg,goktu76,2016,2013,1-0
Rated Rapid game,https://lichess.org/AZ4rjYtM,2022.09.17,21:37:20,shenriksen4,waltalgg,1999,2012,1-0
Rated Rapid game,https://lichess.org/fdQ9wtss,2022.09.17,21:31:39,LikeaMothtotheflame,waltalgg,2029,1986,0-1
Rated Rapid game,https://lichess.org/pVw35Rb9,2022.09.17,21:22:19,waltalgg,chinotapia,1962,1947,1-0
Rated Rapid game,https://lichess.org/S5QMvosy,2022.09.17,21:11:29,viktorrus102,waltalgg,1844,1943,0-1
Rated Rapid game,https://lichess.org/Wuo3fPiX,2022.09.17,17:55:34,waltalgg,ba0,1968,2003,0-1
Rated Rapid game,https://lichess.org/hRA2aj5C,2022.09.17,17:42:14,waltalgg,Sjuzii,1939,1921,1-0
Rated Bullet game,https://lichess.org/FiqYBVzu,2022.09.16,23:21:39,Usethefork,waltalgg,2007,2022,1-0
Rated Bullet game,https://lichess.org/ujFQhBNf,2022.09.16,23:19:19,waltalgg,nabiya961,2026,2156,0-1
Rated Bullet game,https://lichess.org/z4muLxtO,2022.09.16,23:17:02,waltalgg,Mohale3,2025,2087,1/2-1/2
Rated Bullet game,https://lichess.org/tMhW1li8,2022.09.16,23:14:51,thechinaflu,waltalgg,2025,2019,0-1
Rated Bullet game,https://lichess.org/EfeDwXSo,2022.09.16,23:12:05,Dnodna,waltalgg,2035,2025,1-0
Rated Bullet game,https://lichess.org/mseTwaZh,2022.09.16,23:10:16,Dobrorez,waltalgg,2040,2018,0-1
Rated Bullet game,https://lichess.org/F4uma0xZ,2022.09.16,23:08:11,Thirdgreekgod,waltalgg,2020,2013,0-1
Rated Bullet game,https://lichess.org/boVMT5pd,2022.09.16,23:05:53,waltalgg,Franklinyordano_10,2020,1917,0-1
Rated Bullet game,https://lichess.org/fPXaoE03,2022.09.16,23:03:55,Bashirrabiu777,waltalgg,1972,2015,0-1
Rated Bullet game,https://lichess.org/foWdDOCE,2022.09.16,23:03:32,Naveen30,waltalgg,1966,2021,1-0
Rated Bullet game,https://lichess.org/ilariCqT,2022.09.16,23:01:35,waltalgg,VinkoTokic,2016,1999,1-0
Rated Bullet game,https://lichess.org/zWOiE9vf,2022.09.16,22:59:26,waltalgg,crayala,2012,1921,1-0
Rated Bullet game,https://lichess.org/bxcYeDD7,2022.09.16,22:57:11,waltalgg,Sancha_69,2018,1979,0-1
Rated Bullet game,https://lichess.org/oUV1AfEq,2022.09.16,19:29:18,waltalgg,S0ULMATES,2013,1952,1-0
Rated Bullet game,https://lichess.org/rODqREvT,2022.09.16,19:01:42,PaulBarasi,waltalgg,1870,2010,0-1
Rated Bullet game,https://lichess.org/ra74rGBC,2022.09.16,18:59:34,waltalgg,Caprone,2016,1990,0-1
Rated Bullet game,https://lichess.org/17SydsAj,2022.09.16,18:57:41,kloserg,waltalgg,2009,2010,0-1
Rated Bullet game,https://lichess.org/CEIBRSVT,2022.09.16,18:55:31,Monostori,waltalgg,2024,2016,1-0
Rated Bullet game,https://lichess.org/WsRDYel6,2022.09.16,18:53:39,waltalgg,alp_1234,2010,2000,1-0
Rated Bullet game,https://lichess.org/WEhQZ7P8,2022.09.16,18:52:19,waltalgg,pmakins,2016,2025,0-1
Rated Bullet game,https://lichess.org/svSHtMkl,2022.09.16,18:50:10,Eaucine95,waltalgg,2046,2009,0-1
Rated Bullet game,https://lichess.org/MSl3ddjI,2022.09.16,18:47:37,lopuh3,waltalgg,2077,2014,1-0
Daily Bullet Arena,https://lichess.org/N1GATpE0,2022.09.16,16:19:47,waltalgg,gamel58,2018,2144,0-1
Daily Bullet Arena,https://lichess.org/AoMvkPY6,2022.09.16,16:18:50,tudor74,waltalgg,2124,2022,1-0
Daily Bullet Arena,https://lichess.org/3HCJgsdi,2022.09.16,16:16:43,waltalgg,Rustam_Nizamov,2020,2118,1/2-1/2
Daily Bullet Arena,https://lichess.org/mE4tGtqV,2022.09.16,16:14:53,waltalgg,Chrix123,2018,1707,1-0
Daily Bullet Arena,https://lichess.org/0DVrHZDf,2022.09.16,16:12:29,Nihad2490,waltalgg,2002,2013,0-1
Daily Bullet Arena,https://lichess.org/a198lQ0T,2022.09.16,16:11:17,issamki,waltalgg,1330,2013,0-1
Daily Bullet Arena,https://lichess.org/BFq0Mm2G,2022.09.16,16:08:35,waltalgg,anikatare2,2022,1711,0-1
Daily Bullet Arena,https://lichess.org/3ZjFnIEl,2022.09.16,16:06:34,waltalgg,fredvallee,2022,1461,1-0
Daily Bullet Arena,https://lichess.org/AmGOIZsa,2022.09.16,16:04:09,firulaysmarce,waltalgg,1574,2021,0-1
Daily Bullet Arena,https://lichess.org/OBTegplk,2022.09.16,16:02:54,waltalgg,bestoxl,2027,2031,0-1
Daily Bullet Arena,https://lichess.org/raZe9ty7,2022.09.16,16:00:50,Benoni23,waltalgg,2035,2032,1-0
Hourly Bullet Arena,https://lichess.org/flqtwirA,2022.09.16,15:55:30,Aktau36,waltalgg,1743,2030,0-1
Hourly Bullet Arena,https://lichess.org/pjL2uYMy,2022.09.16,15:54:20,waltalgg,Mcadam20,2029,1632,1-0
Hourly Bullet Arena,https://lichess.org/XATvzk6C,2022.09.16,15:53:59,addysalem,waltalgg,1896,2026,0-1
Rated Bullet game,https://lichess.org/iWzglmGO,2022.09.16,15:51:27,waltalgg,demon2007,2020,2000,1-0
Rated Bullet game,https://lichess.org/0vtnA7N9,2022.09.16,14:32:28,waltalgg,Exekiel12,2027,1954,0-1
Rated Blitz game,https://lichess.org/7r59tXk4,2022.09.16,14:25:25,PeluffoCastro,waltalgg,1945,1950,0-1
Rated Blitz game,https://lichess.org/POAGO2Pb,2022.09.16,14:16:33,Dimasan55,waltalgg,1942,1956,1-0
Rated Blitz game,https://lichess.org/xgvg7fJN,2022.09.16,14:10:08,waltalgg,schoolgirl1,1951,1931,1-0
Rated Blitz game,https://lichess.org/Ju4LjuuG,2022.09.16,14:04:19,Capachess-21,waltalgg,2073,1955,1-0
Rated Blitz game,https://lichess.org/T5VQmF0S,2022.09.16,13:56:18,waltalgg,M-Moudalal77,1961,1960,0-1
