Event,Site,Date,UTCTime,White,Black,WhiteElo,BlackElo,Result
Casual Rapid game,https://lichess.org/vM1keP25,2023.06.03,20:03:26,Oliverw-w,Chizho_A1exandr,1712,2399,1-0
Rated Blitz game,https://lichess.org/ZeM5ENFl,2023.06.03,16:12:15,Oliverw-w,karam556,1723,1771,1-0
Rated Blitz game,https://lichess.org/iefASNMx,2023.06.03,16:03:32,Oliverw-w,Chavula,1728,1751,0-1
Rated Blitz game,https://lichess.org/b50CcPL0,2023.06.03,15:55:42,Oliverw-w,Alibarakat2,1734,1691,0-1
Rated Blitz game,https://lichess.org/4UQOQE9r,2023.06.03,15:17:23,OperationHoHoHo,Oliverw-w,1746,1740,1-0
Casual Bullet game,https://lichess.org/lbyMvczQ,2023.06.03,06:17:32,Oliverw-w,Chizho_A1exandr,1800,2486,0-1
Casual Bullet game,https://lichess.org/skDhdTj3,2023.06.03,06:15:56,Chizho_A1exandr,Oliverw-w,2486,1800,1-0
Casual Bullet game,https://lichess.org/ihcboZLT,2023.06.03,06:12:25,Chizho_A1exandr,Oliverw-w,2486,1800,1-0
Casual Bullet game,https://lichess.org/r1mtuAva,2023.06.03,06:10:31,Oliverw-w,Chizho_A1exandr,1800,2486,0-1
Casual Blitz game,https://lichess.org/juTKUnb1,2023.06.03,06:02:34,Chizho_A1exandr,Oliverw-w,2447,1740,1-0
Casual Blitz game,https://lichess.org/FxEhKygM,2023.06.03,05:53:07,Oliverw-w,Chizho_A1exandr,1740,2447,0-1
Rated Blitz game,https://lichess.org/TLsSdslB,2023.06.03,05:35:58,mmusafirr,Oliverw-w,1750,1734,0-1
Casual Rapid game,https://lichess.org/i36m8JH4,2023.06.03,05:28:06,Chizho_A1exandr,Oliverw-w,2399,1712,1-0
Casual Rapid game,https://lichess.org/x4mCBMAY,2023.06.03,05:18:33,Oliverw-w,Chizho_A1exandr,1712,2399,0-1
Rated Blitz game,https://lichess.org/hTFcUY5s,2023.06.03,05:08:56,Oliverw-w,josejuancaselli,1729,1698,1-0
Rated Blitz game,https://lichess.org/Fe2GTVPT,2023.06.02,19:10:38,nuhyoney,Oliverw-w,1723,1735,1-0
Rated Blitz game,https://lichess.org/fRNzUxss,2023.06.02,19:03:19,maximus16082005,Oliverw-w,1784,1740,1-0
Rated Blitz game,https://lichess.org/pFKO6Sq4,2023.06.02,17:55:35,Poy_poy,Oliverw-w,1719,1734,0-1
Rated Blitz game,https://lichess.org/V1QczFEQ,2023.06.02,10:40:30,Oliverw-w,Ppratham,1727,1800,1-0
Rated Blitz game,https://lichess.org/gk6hL8yL,2023.06.02,10:31:56,Oliverw-w,Timur_sidx,1733,1731,0-1
Rated Blitz game,https://lichess.org/Tk8yPtsf,2023.06.02,09:04:21,marius_c1,Oliverw-w,1731,1727,0-1
Rated Blitz game,https://lichess.org/mdHZSxpr,2023.06.01,19:26:27,Oliverw-w,Sameu,1720,1810,1-0
Rated Blitz game,https://lichess.org/zVlBQTR3,2023.06.01,18:42:45,ilyakukushkin,Oliverw-w,1718,1726,1-0
Rated Blitz game,https://lichess.org/GTH0zjM8,2023.06.01,18:34:55,Oliverw-w,slowhand5,1732,1690,0-1
Rated Blitz game,https://lichess.org/ZRoCx9KK,2023.06.01,16:36:42,Oliverw-w,tesla1904,1727,1721,1-0
Rated Blitz game,https://lichess.org/GHaqBSxc,2023.06.01,16:22:13,aftrdrk0,Oliverw-w,1689,1721,0-1
Rated Blitz game,https://lichess.org/JTLa4o9t,2023.06.01,15:29:49,Oliverw-w,balthasarg,1716,1684,1-0
Rated Blitz game,https://lichess.org/LeBGFDcd,2023.06.01,15:22:42,FreshDumbleboar,Oliverw-w,1803,1721,1-0
Rated Blitz game,https://lichess.org/ZagDQ3bQ,2023.06.01,06:35:51,lazermuti,Oliverw-w,1859,1718,1/2-1/2
Rated Blitz game,https://lichess.org/WKuREBoH,2023.06.01,06:32:56,Zbynek_Jezek,Oliverw-w,1691,1725,1-0
Casual Blitz game,https://lichess.org/SYRlMhDy,2023.05.31,22:04:58,Chizho_A1exandr,Oliverw-w,2437,1725,1/2-1/2
Casual Blitz game,https://lichess.org/HuWYk9Dk,2023.05.31,21:59:36,Oliverw-w,Chizho_A1exandr,1725,2437,0-1
Casual Rapid game,https://lichess.org/ojP10l88,2023.05.31,21:52:34,Chizho_A1exandr,Oliverw-w,2399,1712,1-0
Casual Rapid game,https://lichess.org/j1qKbhO0,2023.05.31,21:38:48,Oliverw-w,Chizho_A1exandr,1712,2399,0-1
Rated Blitz game,https://lichess.org/0LpI1uxV,2023.05.31,13:08:22,Oliverw-w,Bebeshinol,1732,1648,0-1
Rated Blitz game,https://lichess.org/mLnh01Gb,2023.05.31,12:56:02,Yoqub1105,Oliverw-w,1646,1739,1-0
Rated Blitz game,https://lichess.org/n8SgNTKb,2023.05.30,22:17:24,Oliverw-w,ticoexplorer,1734,1677,1-0
Rated Blitz game,https://lichess.org/xsMPxJFi,2023.05.30,22:06:30,Oliverw-w,sdtblck,1739,1769,0-1
Rated Blitz game,https://lichess.org/XFAhzzjN,2023.05.30,21:59:23,XavierMourelo,Oliverw-w,1721,1740,1/2-1/2
Rated Blitz game,https://lichess.org/WSUr5rF4,2023.05.30,21:53:56,Oliverw-w,mightymorfinmorphy,1746,1727,0-1
Rated Blitz game,https://lichess.org/mMmwO3tt,2023.05.30,21:46:43,GluskaBarak,Oliverw-w,1792,1751,1-0
Rated Bullet game,https://lichess.org/P0wUQ4im,2023.05.30,21:30:57,Aaron_jl-97,Oliverw-w,1802,1795,0-1
Rated Bullet game,https://lichess.org/qhm9Z7yC,2023.05.30,21:28:32,Oliverw-w,LIVANDOSKI,1789,1793,1-0
Rated Bullet game,https://lichess.org/eEVCPbS8,2023.05.30,21:26:05,effimo,Oliverw-w,1791,1783,0-1
Rated Bullet game,https://lichess.org/VpoESNKd,2023.05.30,20:40:55,Oliverw-w,tarunchoudhury,1776,1825,1-0
Rated Bullet game,https://lichess.org/XLDfpSgB,2023.05.30,20:38:45,Oliverw-w,Baerysh,1782,1758,0-1
Rated Bullet game,https://lichess.org/fKVifi3Q,2023.05.30,20:36:36,zenoncol,Oliverw-w,1759,1777,0-1
Rated Bullet game,https://lichess.org/Uuvfvyrq,2023.05.30,20:29:46,Oliverw-w,OlgaCM,1771,1791,1-0
Rated Bullet game,https://lichess.org/PMYFDAjG,2023.05.30,20:28:12,VincereSBG,Oliverw-w,1698,1778,1-0
Rated Bullet game,https://lichess.org/wgvuLbKL,2023.05.30,20:27:06,Oliverw-w,Destructor06,1772,1777,1-0
Rated Bullet game,https://lichess.org/SyxPMs0U,2023.05.30,20:24:47,ChessBot00,Oliverw-w,1684,1779,1-0
Rated Bullet game,https://lichess.org/M2UBPqMr,2023.05.30,20:23:03,Oliverw-w,Dutchvinny,1773,1781,1-0
Rated Bullet game,https://lichess.org/6qzo3YOU,2023.05.30,20:22:05,Oliverw-w,techgnos,1767,1790,1-0
Rated Bullet game,https://lichess.org/3omXOEJ5,2023.05.30,19:09:51,Aron_Feller,Oliverw-w,1762,1761,0-1
Rated Bullet game,https://lichess.org/n6WJquOR,2023.05.30,19:08:17,von135,Oliverw-w,1759,1755,0-1
Rated Bullet game,https://lichess.org/98PBznB6,2023.05.30,19:06:21,Oliverw-w,tarjeiv,1751,1659,1-0
Rated Bullet game,https://lichess.org/FnCBQvCG,2023.05.30,19:02:28,OscarderHund,Oliverw-w,1744,1745,0-1
Rated Bullet game,https://lichess.org/6ji8HioZ,2023.05.30,19:00:15,Oliverw-w,Benben1698,1751,1756,0-1
Rated Bullet game,https://lichess.org/PPbmvY43,2023.05.30,18:58:01,Oliverw-w,J1rej0rdan,1745,1751,1-0
Casual Rapid game,https://lichess.org/jEtX8F0B,2023.05.29,22:16:45,Oliverw-w,Chizho_A1exandr,1712,2399,0-1
Casual Bullet game,https://lichess.org/nmwE4xuH,2023.05.29,20:44:15,Chizho_A1exandr,Oliverw-w,2462,1745,0-1
Casual Bullet game,https://lichess.org/sen1KjlG,2023.05.29,20:42:19,Oliverw-w,Chizho_A1exandr,1745,2462,0-1
Casual Bullet game,https://lichess.org/8JVEMZH1,2023.05.29,20:40:11,Chizho_A1exandr,Oliverw-w,2462,1745,1-0
Casual Blitz game,https://lichess.org/HZ1XXJ0M,2023.05.29,20:32:23,Chizho_A1exandr,Oliverw-w,2437,1751,0-1
Casual Blitz game,https://lichess.org/MIYZCVIo,2023.05.29,20:25:55,Oliverw-w,Chizho_A1exandr,1751,2437,0-1
Casual Rapid game,https://lichess.org/uOTVxODn,2023.05.29,20:16:09,Oliverw-w,Chizho_A1exandr,1712,2399,0-1
Casual Rapid game,https://lichess.org/X9iNCfh4,2023.05.29,19:58:27,Chizho_A1exandr,Oliverw-w,2399,1712,1/2-1/2
Rated Bullet game,https://lichess.org/OZ9vIaym,2023.05.29,11:47:35,CursoryGlance,Oliverw-w,1751,1739,0-1
Rated Bullet game,https://lichess.org/6RnCxboo,2023.05.29,11:45:05,Kad13,Oliverw-w,1723,1733,0-1
Rated Bullet game,https://lichess.org/ZEOGy0AN,2023.05.29,11:42:58,Oliverw-w,lucjean86,1737,1843,0-1
Rated Bullet game,https://lichess.org/R4HUpVnt,2023.05.29,10:17:49,gluck17,Oliverw-w,1774,1743,1-0
Rated Bullet game,https://lichess.org/YjJV6fCi,2023.05.29,10:15:39,Oliverw-w,runningchess02,1748,1755,0-1
Rated Bullet game,https://lichess.org/1m6ZnEUA,2023.05.29,10:13:58,KingoftheHoods,Oliverw-w,1828,1753,1-0
Rated Bullet game,https://lichess.org/AvwUqzgZ,2023.05.29,10:12:25,Pdubya,Oliverw-w,1784,1746,0-1
Rated Bullet game,https://lichess.org/fW5ectNs,2023.05.29,10:10:02,Oliverw-w,AlphaBeginner,1752,1724,0-1
Rated Bullet game,https://lichess.org/4rRXv5mP,2023.05.29,10:08:14,Michael_Davis,Oliverw-w,1726,1759,1-0
Rated Bullet game,https://lichess.org/AS8O3kGp,2023.05.29,10:06:03,Oliverw-w,thequks,1763,1834,0-1
Rated Bullet game,https://lichess.org/4VoT6kQQ,2023.05.29,10:04:10,KIRILL198330,Oliverw-w,1741,1758,0-1
Rated Bullet game,https://lichess.org/0qWNKcKA,2023.05.29,10:02:09,Oliverw-w,rish_g,1763,1767,0-1
Rated Bullet game,https://lichess.org/ZJ6NotuK,2023.05.29,10:00:12,Oliverw-w,Maqqs,1770,1734,0-1
Rated Blitz game,https://lichess.org/CCDxrZE9,2023.05.29,09:51:30,lospov,Oliverw-w,1749,1745,0-1
Rated Blitz game,https://lichess.org/Pwvgu0hc,2023.05.28,22:21:04,weak_player_prateek,Oliverw-w,1736,1739,0-1
Rated Bullet game,https://lichess.org/bmQObQZ9,2023.05.28,20:34:58,Oliverw-w,erikie,1764,1734,1-0
Rated Bullet game,https://lichess.org/ejJe8BtJ,2023.05.28,20:33:08,Oliverw-w,Mico_Jevdjo44,1758,1773,1-0
Rated Bullet game,https://lichess.org/IlZ0f84R,2023.05.28,20:30:53,Oliverw-w,Gambitsbuster,1752,1780,1-0
Rated Bullet game,https://lichess.org/VPBvN75Y,2023.05.28,20:29:26,ivankoval883,Oliverw-w,1735,1758,1-0
Rated Bullet game,https://lichess.org/cG514usx,2023.05.28,20:28:12,adiosko,Oliverw-w,1901,1762,1-0
Rated Bullet game,https://lichess.org/tt7SVhFG,2023.05.28,20:25:47,Oliverw-w,DBRx,1767,1799,0-1
Rated Bullet game,https://lichess.org/yeOFJxKS,2023.05.28,20:23:15,Joaocabral22,Oliverw-w,1798,1772,1-0
Rated Bullet game,https://lichess.org/x2LoewA7,2023.05.28,20:22:17,Oliverw-w,sleepyninja500,1767,1747,1-0
Rated Bullet game,https://lichess.org/ZgkUNtYr,2023.05.28,20:20:13,Oliverw-w,b52X1339,1773,1748,0-1
Rated Bullet game,https://lichess.org/ucolKXIg,2023.05.28,14:32:35,HiddenSkies,Oliverw-w,1742,1767,0-1
Rated Bullet game,https://lichess.org/yMYktBJl,2023.05.28,14:30:43,Oliverw-w,Mstfalg,1773,1754,0-1
Rated Bullet game,https://lichess.org/bNHT0Xxf,2023.05.28,14:29:22,Moffkape,Oliverw-w,1709,1780,1-0
Rated Bullet game,https://lichess.org/3jQ5IgBt,2023.05.28,14:27:28,abhishek_maharaja,Oliverw-w,1787,1786,1-0
Rated Bullet game,https://lichess.org/wWIIps8W,2023.05.28,14:25:15,avea20,Oliverw-w,1786,1780,0-1
Rated Bullet game,https://lichess.org/VVIceli1,2023.05.28,14:20:27,Oliverw-w,Felipe_Tellez,1774,1777,1-0
Rated Bullet game,https://lichess.org/dSuZOAi8,2023.05.28,14:18:14,Oliverw-w,VirtuallyVain,1769,1711,1-0
Rated Bullet game,https://lichess.org/y601TclP,2023.05.28,14:16:33,Oliverw-w,Astarota,1764,1735,1-0
Rated Bullet game,https://lichess.org/WeZgUrCc,2023.05.28,14:15:43,melifoglu,Oliverw-w,1805,1769,1-0
Rated Bullet game,https://lichess.org/LPGEpEel,2023.05.28,14:14:05,Hamzs,Oliverw-w,1754,1775,1-0
Rated Blitz game,https://lichess.org/SGABOoWH,2023.05.28,14:02:45,Oliverw-w,matthaasz,1734,1686,1-0
Rated Blitz game,https://lichess.org/NLwLjuoU,2023.05.28,09:21:56,Bertosuk09,Oliverw-w,1756,1728,0-1
Rated Bullet game,https://lichess.org/xmqcOONO,2023.05.28,08:59:50,Oliverw-w,minihuerto,1771,1712,1-0
Rated Bullet game,https://lichess.org/cu0TDcBl,2023.05.28,08:57:34,Lesterx17,Oliverw-w,1795,1776,1-0
Rated Bullet game,https://lichess.org/mNGzQ09F,2023.05.28,08:56:00,reshando,Oliverw-w,1732,1771,0-1
Rated Bullet game,https://lichess.org/vhqrJr6W,2023.05.28,08:53:54,Oliverw-w,sharkmorphy,1765,1788,1-0
Rated Blitz game,https://lichess.org/Z5nr0XxO,2023.05.28,08:52:39,Chillingo,Oliverw-w,1708,1723,0-1
Casual Bullet game,https://lichess.org/SFRNBRef,2023.05.27,21:54:33,Chizho_A1exandr,Oliverw-w,2462,1765,1-0
Casual Bullet game,https://lichess.org/CbmeZic8,2023.05.27,21:54:09,Oliverw-w,Chizho_A1exandr,1765,2462,1/2-1/2
Casual Bullet game,https://lichess.org/9Oxrs7ge,2023.05.27,21:51:52,Chizho_A1exandr,Oliverw-w,2462,1765,1-0
Casual Bullet game,https://lichess.org/9taMdu2l,2023.05.27,21:49:51,Oliverw-w,Chizho_A1exandr,1765,2462,0-1
Casual Blitz game,https://lichess.org/ol2S9Eb8,2023.05.27,21:43:30,Chizho_A1exandr,Oliverw-w,2437,1723,1-0
Casual Blitz game,https://lichess.org/meLaXoTA,2023.05.27,21:36:52,Oliverw-w,Chizho_A1exandr,1723,2437,0-1
Casual Rapid game,https://lichess.org/9f60LXAy,2023.05.27,21:27:11,Oliverw-w,Chizho_A1exandr,1712,2399,1-0
Casual Rapid game,https://lichess.org/5P0OYSCD,2023.05.27,21:03:32,Chizho_A1exandr,Oliverw-w,2399,1712,0-1
Rated Bullet game,https://lichess.org/CGzyFHVq,2023.05.27,15:47:24,Oliverw-w,cabalo,1759,1759,1-0
Rated Bullet game,https://lichess.org/DeOoyHbO,2023.05.27,15:45:36,Oliverw-w,shubhamghule,1752,1824,1-0
Rated Bullet game,https://lichess.org/JOkCcR4x,2023.05.27,15:43:19,fk8,Oliverw-w,1774,1757,1-0
Rated Blitz game,https://lichess.org/JiNWlKM6,2023.05.27,15:36:02,Oliverw-w,rsmkksmsn,1717,1698,1-0
Rated Blitz game,https://lichess.org/DRkCCnKp,2023.05.27,15:28:00,MagiciansGambit,Oliverw-w,1701,1723,1-0
Rated Blitz game,https://lichess.org/nvLSVkBU,2023.05.27,15:17:08,Ramishvili,Oliverw-w,1704,1724,1/2-1/2
Rated Blitz game,https://lichess.org/0Ghho0Pp,2023.05.27,12:44:48,Oliverw-w,MihailoMATF,1718,1719,1-0
Rated Bullet game,https://lichess.org/Mih1uk5P,2023.05.26,15:46:27,adrian471,Oliverw-w,1778,1751,0-1
Rated Bullet game,https://lichess.org/4BYuFYbj,2023.05.26,15:44:04,Oliverw-w,sicksquid,1746,1687,1-0
Rated Bullet game,https://lichess.org/TDbvQ14e,2023.05.26,15:41:45,danirafer,Oliverw-w,1756,1752,1-0
Rated Bullet game,https://lichess.org/u5HHRmqw,2023.05.26,15:31:23,Oliverw-w,cookiebot,1746,1756,1-0
Rated Bullet game,https://lichess.org/wB8TBZKr,2023.05.26,15:29:54,omkar26,Oliverw-w,1752,1752,1-0
Rated Bullet game,https://lichess.org/Y1ik3eps,2023.05.26,15:27:54,Oliverw-w,g0atb0y37,1746,1748,1-0
Rated Blitz game,https://lichess.org/yxTpeEIX,2023.05.26,15:18:59,Oliverw-w,Dmitry_4,1711,1771,1-0
Rated Blitz game,https://lichess.org/HkPqxSxa,2023.05.26,10:25:22,Oliverw-w,piluwagh,1706,1655,1-0
Rated Blitz game,https://lichess.org/itcdiCGb,2023.05.26,10:19:46,Messi_2021,Oliverw-w,1717,1712,1-0
Rated Blitz game,https://lichess.org/dm1nZsNQ,2023.05.26,09:20:47,Alexeyprityka,Oliverw-w,1678,1707,0-1
Rated Blitz game,https://lichess.org/tWXkU33O,2023.05.25,20:14:55,wiliamh8,Oliverw-w,1789,1711,1-0
Rated Bullet game,https://lichess.org/ymfmENVF,2023.05.25,20:08:17,Oliverw-w,Vador86,1738,1871,1-0
Rated Bullet game,https://lichess.org/KxHrDYp9,2023.05.25,20:06:06,Oliverw-w,EddieChess88,1744,1742,0-1
Rated Bullet game,https://lichess.org/n6fACPqc,2023.05.25,20:03:48,Clivan,Oliverw-w,1753,1743,1/2-1/2
Casual Bullet game,https://lichess.org/HsmAkTiK,2023.05.25,19:59:27,Chizho_A1exandr,Oliverw-w,2476,1743,1-0
Casual Bullet game,https://lichess.org/m7Fm330w,2023.05.25,19:57:15,Oliverw-w,Chizho_A1exandr,1743,2476,0-1
Casual Bullet game,https://lichess.org/lSS7PV01,2023.05.25,19:56:37,Chizho_A1exandr,Oliverw-w,2476,1743,1-0
Casual Bullet game,https://lichess.org/sxLEA8Ds,2023.05.25,19:54:24,Oliverw-w,Chizho_A1exandr,1743,2476,0-1
Casual Rapid game,https://lichess.org/fObPqKym,2023.05.25,19:34:59,Oliverw-w,Chizho_A1exandr,1712,2399,1-0
Casual Rapid game,https://lichess.org/MIS56mlz,2023.05.25,19:29:21,Chizho_A1exandr,Oliverw-w,2399,1712,1-0
Casual Blitz game,https://lichess.org/GGr5VfWc,2023.05.25,19:25:31,Chizho_A1exandr,Oliverw-w,2436,1711,1-0
Casual Blitz game,https://lichess.org/66p2f1jo,2023.05.25,19:20:50,Oliverw-w,Chizho_A1exandr,1711,2436,0-1
Rated Bullet game,https://lichess.org/PtIfMQzU,2023.05.25,17:57:51,Oliverw-w,realgseeman,1738,1717,1-0
Rated Bullet game,https://lichess.org/mk8VAn2o,2023.05.25,17:56:40,TycoTal,Oliverw-w,1698,1733,0-1
Rated Bullet game,https://lichess.org/9tEu8cvt,2023.05.25,17:54:25,ezilmeez,Oliverw-w,1716,1739,1-0
Rated Bullet game,https://lichess.org/SLDHnnh4,2023.05.25,17:52:10,Oliverw-w,sahitsudadi31,1733,1769,1-0
Rated Bullet game,https://lichess.org/ORbwVeRO,2023.05.25,17:49:55,cristi_darko,Oliverw-w,1776,1738,1-0
Rated Bullet game,https://lichess.org/J6ipj1Iu,2023.05.25,17:47:37,Oliverw-w,Alex_once_again,1733,1658,1-0
Rated Bullet game,https://lichess.org/OHPCssDb,2023.05.25,17:45:22,Oliverw-w,kaankoyuncu7,1727,1735,1-0
Rated Blitz game,https://lichess.org/m6pYAIQR,2023.05.25,17:40:25,alextop1995,Oliverw-w,1703,1705,0-1
Casual Blitz game,https://lichess.org/LHdjXmbD,2023.05.25,08:42:42,YaphetShadowfiend,Oliverw-w,917,1705,0-1
Casual Blitz game,https://lichess.org/NZsDs93f,2023.05.25,08:40:19,Oliverw-w,YaphetShadowfiend,1705,917,1-0
Casual Blitz game,https://lichess.org/cTff5Odb,2023.05.25,08:37:30,YaphetShadowfiend,Oliverw-w,917,1705,0-1
Casual Blitz game,https://lichess.org/vDuipiJJ,2023.05.25,08:34:34,Oliverw-w,YaphetShadowfiend,1705,917,1-0
Rated Blitz game,https://lichess.org/m4Pqe0TR,2023.05.25,08:09:24,ferajaab40,Oliverw-w,1662,1700,0-1
Rated Bullet game,https://lichess.org/BIlMKzAp,2023.05.24,10:10:07,Oliverw-w,MaxwellBHM,1720,1761,1-0
Rated Bullet game,https://lichess.org/khXP4eEb,2023.05.24,10:08:05,Oliverw-w,Olayale,1726,1702,0-1
Rated Bullet game,https://lichess.org/3Gi45oxq,2023.05.24,10:06:30,Fabricew,Oliverw-w,1670,1722,0-1
Rated Bullet game,https://lichess.org/CQGNI1hf,2023.05.24,10:04:26,Oliverw-w,bosset,1727,1735,0-1
Rated Bullet game,https://lichess.org/ll6SG0pM,2023.05.24,09:24:30,harishgovekar100,Oliverw-w,1705,1722,0-1
Rated Bullet game,https://lichess.org/cZs11vUP,2023.05.24,09:22:23,Oliverw-w,BigBerti,1715,1735,1-0
Rated Bullet game,https://lichess.org/APCJRn4u,2023.05.24,09:20:08,mehrankarami,Oliverw-w,1733,1721,1-0
Rated Bullet game,https://lichess.org/pqa56vJW,2023.05.24,09:18:13,Oliverw-w,RitSam49,1727,1746,0-1
Rated Blitz game,https://lichess.org/oHRyaJUg,2023.05.23,19:27:44,appollo24,Oliverw-w,1686,1694,0-1
Rated Blitz game,https://lichess.org/IWo3kud4,2023.05.23,13:23:23,vlfedotov,Oliverw-w,1725,1687,0-1
Rated Bullet game,https://lichess.org/AWssLwnZ,2023.05.22,18:22:14,Oliverw-w,anand7878,1732,1788,0-1
Rated Blitz game,https://lichess.org/1Ha0Tp4L,2023.05.22,18:17:31,Oliverw-w,Stanislav_174,1681,1685,1-0
Rated Blitz game,https://lichess.org/GcWkG4l8,2023.05.22,18:09:55,LittleKnightMusik,Oliverw-w,1667,1688,1-0
Rated Blitz game,https://lichess.org/i8JfKEO5,2023.05.22,17:40:39,Oliverw-w,edgardofcb,1694,1686,0-1
Rated Bullet game,https://lichess.org/WQbtkTvL,2023.05.21,18:52:20,Step58,Oliverw-w,1699,1726,0-1
Rated Bullet game,https://lichess.org/ivcjv9i0,2023.05.21,18:50:11,Oliverw-w,Erostrate,1732,1724,0-1
Rated Bullet game,https://lichess.org/ebodyouZ,2023.05.21,18:48:09,Oliverw-w,BrianLucasss,1738,1725,0-1
Rated Blitz game,https://lichess.org/esUrAUYm,2023.05.21,18:34:07,mr_memory,Oliverw-w,1635,1689,0-1
Rated Bullet game,https://lichess.org/3BjUbwvJ,2023.05.19,20:44:09,ecandan77,Oliverw-w,1766,1732,0-1
Rated Bullet game,https://lichess.org/oYYkRL69,2023.05.19,20:42:12,FR21,Oliverw-w,1741,1738,1-0
Rated Bullet game,https://lichess.org/JZDw3wvK,2023.05.19,20:38:28,Oliverw-w,depressionexists4,1743,1757,0-1
Rated Bullet game,https://lichess.org/rRSOL7JU,2023.05.19,20:36:13,Oliverw-w,chefleon,1749,1733,0-1
Rated Bullet game,https://lichess.org/Wwodx7M3,2023.05.18,20:01:48,Berkani_Haroune,Oliverw-w,1761,1755,1-0
Rated Bullet game,https://lichess.org/NGzsZRpF,2023.05.18,20:01:05,Oliverw-w,check-mating,1760,1771,0-1
Rated Bullet game,https://lichess.org/2dXsxPWX,2023.05.18,19:54:25,Oliverw-w,Jazzypants,1755,1719,1-0
Rated Bullet game,https://lichess.org/Yj3wnyjj,2023.05.18,19:52:14,Bobniu7,Oliverw-w,1793,1760,1-0
Rated Bullet game,https://lichess.org/liyVJV0C,2023.05.18,19:50:18,BigBobby1312,Oliverw-w,1779,1765,1-0
Rated Bullet game,https://lichess.org/cn9vyliz,2023.05.18,19:48:02,Oliverw-w,Ealdorman,1760,1747,1-0
Rated Bullet game,https://lichess.org/5EX4iBWc,2023.05.18,19:45:47,Yugay,Oliverw-w,1765,1766,1-0
Rated Bullet game,https://lichess.org/hVSGq98i,2023.05.18,19:43:42,Oliverw-w,Mico_Jevdjo44,1760,1757,1-0
Rated Bullet game,https://lichess.org/QbmIsjcV,2023.05.18,19:41:33,Oliverw-w,anx103,1754,1737,1-0
Rated Bullet game,https://lichess.org/fXfUBnOA,2023.05.18,19:39:14,castleman7,Oliverw-w,1744,1749,0-1
Rated Bullet game,https://lichess.org/icIAOx3b,2023.05.18,19:36:58,chinchaow,Oliverw-w,1734,1755,1-0
Rated Bullet game,https://lichess.org/PU4ahMS2,2023.05.18,19:34:56,alex070709,Oliverw-w,1723,1761,1-0
Rated Blitz game,https://lichess.org/d0TFZTeQ,2023.05.17,20:45:46,Kissthehotties,Oliverw-w,1590,1684,0-1
Rated Blitz game,https://lichess.org/9gH352rK,2023.05.17,20:26:07,Oliverw-w,registraciya,1689,1759,0-1
Casual Rapid game,https://lichess.org/3VEkVKSw,2023.05.16,22:27:04,goat_damn_imbad,Oliverw-w,1666,1712,1-0
Rated Blitz game,https://lichess.org/CSSvlm9b,2023.05.16,17:28:16,Oliverw-w,AlexandrKov,1684,1639,1-0
Rated Blitz game,https://lichess.org/4j4bDGlK,2023.05.16,17:20:56,bLorE_cOoRg,Oliverw-w,1721,1689,1-0
Rated Blitz game,https://lichess.org/Q6i4380X,2023.05.16,16:23:09,Oliverw-w,drsofi,1685,1631,1-0
Rated Blitz game,https://lichess.org/Z2PW1sWA,2023.05.16,16:14:14,Bosquinhosa,Oliverw-w,1661,1691,1-0
Rated Bullet game,https://lichess.org/64phiL2o,2023.05.16,16:11:44,Oliverw-w,Leechka,1767,1767,0-1
Rated Bullet game,https://lichess.org/nwhniJWH,2023.05.16,16:10:15,Oliverw-w,Usuitchi,1761,1809,1-0
Rated Bullet game,https://lichess.org/Ot85xRSE,2023.05.16,16:08:22,castilloangel,Oliverw-w,1806,1766,1-0
Rated Bullet game,https://lichess.org/F4BsRne9,2023.05.16,16:06:10,Oliverw-w,ZororoZ,1771,1801,0-1
Rated Bullet game,https://lichess.org/yhYzCfOc,2023.05.16,16:03:49,chesharq,Oliverw-w,1737,1765,0-1
Rated Bullet game,https://lichess.org/GRaneiOM,2023.05.16,16:01:28,LyotoMaria,Oliverw-w,1664,1761,0-1
Rated Bullet game,https://lichess.org/xz9YNmN2,2023.05.16,15:59:45,Oliverw-w,bspendig,1767,1784,0-1
Rated Bullet game,https://lichess.org/H3gIZvW0,2023.05.16,15:58:31,Oliverw-w,AlphaTom,1772,1781,0-1
Rated Bullet game,https://lichess.org/Dmy0CcSY,2023.05.16,15:56:24,Oliverw-w,jorgemarion,1766,1778,1-0
Rated Bullet game,https://lichess.org/ScwrPkuo,2023.05.16,15:55:13,Idi_minnal,Oliverw-w,1707,1773,1-0
Casual Bullet game,https://lichess.org/ykgtEC78,2023.05.16,13:26:10,waltalgg,Oliverw-w,2073,1773,0-1
Casual Bullet game,https://lichess.org/8yaGZrKM,2023.05.16,13:23:52,Oliverw-w,waltalgg,1773,2073,0-1
Casual Bullet game,https://lichess.org/ucuqVAlw,2023.05.16,13:21:31,waltalgg,Oliverw-w,2073,1773,1-0
Casual Bullet game,https://lichess.org/5Hsi3Rgz,2023.05.16,13:19:56,Oliverw-w,waltalgg,1773,2073,0-1
Casual Bullet game,https://lichess.org/57nvGeGX,2023.05.16,13:17:21,waltalgg,Oliverw-w,2073,1773,1-0
Casual Bullet game,https://lichess.org/zO4UGEf2,2023.05.16,13:14:55,Oliverw-w,waltalgg,1773,2073,1-0
Casual Bullet game,https://lichess.org/qfBeiulG,2023.05.16,13:12:28,waltalgg,Oliverw-w,2073,1773,1-0
